FID,osmid,s,e,seg_length
5643,658583340,42440469,8224676520,14.13505197
5644,871738279,8127675283,7640856869,63.05103169
5645,458166896,8133342867,8119462480,63.88171853
5646,1027130510,9469550700,5143758605,42.23893727
5647,727116511,7579053785,6814269855,52.30838392
5648,22941539,8307463474,247119750,15.66468594
5649,36271338,4556120772,4556120771,8.041991419
5650,"[398379314, 398399403]",8270907194,3883528663,83.13209027
5651,1034649165,4290995304,607932386,2.186897092
5652,888552506,8261122871,8261122876,8.702276267
5653,889906382,8272069202,8272069201,3.452724318
5654,"[888552376, 888552417, 888552379]",8261122409,8261122244,14.94066859
5655,"[362786545, 362783339]",3569749093,42454012,20.8519178
5656,888552547,8261123006,8261123003,64.20154997
5657,891757979,8288270360,8288270354,12.94054198
5658,889906359,5759126964,3827342878,10.72217585
5659,889906366,8272069054,8272069053,93.66660065
5660,570149706,5481856934,5481856933,8.901202675
5661,934479927,9413881759,8660597001,3.560113045
5662,"[623648642, 623648643]",5889481207,5889481205,45.61351607
5663,871693862,8119192812,8119192796,13.50949953
5664,934479934,8660596993,5851792230,12.43314414
5665,888552403,8261122388,8261122322,6.403453764
5666,542256453,7648640949,8288270357,40.54509333
5667,"[954929768, 420872177]",42455915,8838680408,54.69149028
5668,505582406,4546351682,42435714,81.59186985
5669,396444294,42427426,5481850674,48.43247069
5670,458166896,42446935,8133342867,7.666500534
5671,497165753,596775935,596775951,84.88229346
5672,989267825,42437699,9423683538,43.78244006
5673,161157976,1731564122,1731564121,29.05330713
5674,965833822,6895152829,6863266402,39.84544624
5675,834782992,7792415879,6188803951,28.49947515
5676,884400288,8224676521,8224618698,62.34113127
5677,"[495499672, 495253324, 495499670]",4599130022,3874681646,79.6007041
5678,619277987,8119193331,42429918,13.32038289
5679,570153854,5481881554,5481881550,18.62601293
5680,1035238597,9536031143,9535571866,8.243227733
5681,"[36836400, 36807210]",427850966,427850983,98.27896418
5682,"[577830775, 577845375]",5538485411,5538485410,36.07339292
5683,1021569514,9421942727,9421942719,14.60814191
5684,530038738,5148093312,5147973331,5.576844126
5685,167922073,42439996,1745991210,98.07783345
5686,167923358,42428216,42428212,85.02175288
5687,871693851,8119192810,8119192809,12.56697696
5688,570146235,5838374943,5481838625,32.86030506
5689,759905745,7098760456,595105472,14.67659598
5690,759904487,9509176075,9509176074,1.042529819
5691,194926849,8261122117,6656315591,69.12641726
5692,529543494,5143758605,5122551882,10.54770336
5693,46432187,9423683546,7116915289,32.3813232
5694,22941384,4870298757,247119765,50.12395362
5695,496986803,42452975,8261122929,7.616017358
5696,36806661,5889481218,427842069,29.87487834
5697,5671629,42443528,42445926,151.0871632
5698,420281339,42436701,42445936,81.03883685
5699,22941737,4872414616,247071740,9.81007521
5700,988987066,42453545,247085867,26.52180415
5701,36185649,370927297,42452882,197.6155453
5702,907783372,5007384472,42422830,7.374829059
5703,226041012,596775907,7788529756,136.9052779
5704,385001975,3883525025,3569749094,14.11830347
5705,1031400325,6716668070,42442913,8.447264338
5706,759905748,3670414976,3670414973,9.456301351
5707,438384692,3942050699,42437358,7.755767494
5708,378359375,8127675295,7640871312,62.45784044
5709,420514149,8119462463,42456568,7.213890938
5710,"[709814618, 5671666]",6672749621,3505942423,16.16414759
5711,1030123270,3569749116,42442939,8.830134912
5712,823665364,7690154485,7681377446,48.63985492
5713,829073006,5007384484,5007384459,32.75112183
5714,"[381480256, 46334595]",42454495,5130933118,153.304329
5715,"[743358443, 743358445]",42449961,42442955,214.9067978
5716,663612299,5481883907,5481882139,31.01678221
5717,988987065,9144983242,9144983241,4.784050847
5718,888552517,8261122899,8261122898,64.93750079
5719,421852040,247120149,593854257,8.195092156
5720,888552597,8261123403,8261123392,62.07029382
5721,421853810,42437678,593840108,29.16036381
5722,702647999,8250912518,6598535190,66.24527011
5723,396444294,5772387834,7681358003,11.06442648
5724,871725889,8119462497,7964920724,165.176417
5725,934479959,8660596969,8660596952,7.800219212
5726,891757982,8288270379,8288270369,7.130948102
5727,499172074,8993169377,3463816117,21.57606596
5728,727116512,6814269857,6814269853,7.898118578
5729,733667933,5481856931,7752042640,23.18765822
5730,46334593,42445001,5851709102,13.63989212
5731,888695625,8262308932,8262308919,8.670653815
5732,"[489019752, 968394450]",42430277,42430279,77.92084924
5733,893819988,8307463317,8307463288,8.23639573
5734,22942165,3874682459,247128815,8.987766146
5735,46139021,42454006,42445666,80.129541
5736,871693846,8119193335,8119192816,7.570618234
5737,104911003,1209764937,1209764919,31.84788142
5738,458180187,42446987,42446986,79.07630661
5739,46435596,5458524664,4872429937,66.74315133
5740,46435596,42430685,5458524665,72.8719952
5741,577830764,5538485396,5538485393,14.49790075
5742,888695636,8262308980,8262308976,10.40989348
5743,458177130,42444043,42432693,149.3296881
5744,670988060,42442957,42436710,78.14912677
5745,226040997,1293174689,7206738484,142.218211
5746,584971499,8261044794,42430633,16.65787787
5747,194926854,8660596978,42435646,7.76947013
5748,942444178,42434969,4259278556,8.524099458
5749,5672142,8261122931,42452975,12.65646586
5750,851929024,7946231857,7792415876,13.29238608
5751,677067769,8261122509,6636032331,7.137817984
5752,"[421852029, 421852031]",42432605,42443549,79.77205455
5753,696491645,4604294526,42430651,7.06998606
5754,1051633761,8261123389,8261123379,8.759890928
5755,5670719,8262308991,5122551883,246.4379573
5756,888552554,8261123019,8261123016,13.04014277
5757,258619239,9354852630,5849918503,11.38952728
5758,818129156,7640871315,7640871314,6.552146515
5759,558490192,3091412107,2823833581,66.01900999
5760,577830782,5538485416,5538485410,63.15006891
5761,420894338,42430739,8307463093,72.60009377
5762,1035489414,9538820168,9538820165,14.54148254
5763,420496529,42443950,42452973,78.36958178
5764,420904621,6293725833,1993431127,85.33744031
5765,273895449,42434434,42434439,77.89933434
5766,194920158,42440163,2682336534,126.9230384
5767,5670106,42432444,1731564119,101.4568082
5768,495253323,247119760,247119759,15.35771391
5769,872052111,8122411173,8122411154,8.335565076
5770,46481754,8261122874,8261122872,21.58742267
5771,989265264,2376384661,593861321,28.92389828
5772,949022078,8785244258,3308681107,6.163294569
5773,5672752,8785244287,42428329,14.91875663
5774,46482541,5890772452,8288270548,62.65731305
5775,46334598,42446933,8119462510,10.86253787
5776,570148188,8288270529,5890772452,8.412584495
5777,888695640,8262308988,8262308984,13.74804374
5778,702647989,6598535169,2435108452,7.264700046
5779,385107995,6224278793,6224277875,20.33022001
5780,888695643,8262309010,8262309009,22.88034834
5781,1057527157,42442906,3817760030,7.6500284
5782,226041034,247086019,247080924,12.41904918
5783,"[1021481772, 888552486]",9423683691,8261122828,163.9863444
5784,672582010,6298391914,6298391904,9.581827022
5785,533859007,7826843771,4625652082,7.945484114
5786,578479863,5542715083,5542715082,117.2130928
5787,805743608,7534031013,7534031004,29.73884006
5788,196116976,8785244242,42428313,9.76305415
5789,36806910,9535571862,9201440712,145.496049
5790,888552494,8261122847,8261122845,61.68890397
5791,485746107,8288270361,5889481205,47.36644841
5792,891757994,8288270410,8288270407,6.725998646
5793,"[743358442, 717625447]",1745856010,8675870231,61.6818669
5794,5671370,42445857,42445855,36.86192436
5795,702540323,6597464541,6597464539,3.598627437
5796,"[577830784, 893820024]",5538485410,5070138815,28.29503443
5797,46492037,428219642,428219720,102.9731688
5798,626514137,42428305,42428303,81.69984473
5799,415619451,8119462469,4166338961,7.040998761
5800,1031836885,9509151998,3569749114,12.61742303
5801,"[277945803, 277945804, 277945805, 277945806, 277945807, 277945808, 277945809]",2823833578,2823833569,24.67687362
5802,519705406,7787939273,247122531,7.372355801
5803,496982022,3857334397,42430304,11.19756982
5804,468011138,4625652083,4625652082,8.205973353
5805,819016614,8660596948,7648640949,8.572861837
5806,888552544,8261123002,8261122994,13.40377814
5807,487519787,6814895836,4549080329,17.93095179
5808,420894352,42430736,8307463094,7.604049531
5809,575505275,9354852637,5522182777,7.725439527
5810,46492019,593984781,428219734,27.19803895
5811,195743210,42435660,5916783970,14.75326295
5812,884400285,6746996759,6672749655,65.4639262
5813,"[420872194, 1057527157]",3817760030,3817760027,59.37245285
5814,5673624,3932847295,42445382,13.07493817
5815,"[46518730, 121257599]",3670418735,1357949864,22.60067315
5816,"[934479936, 1020738666]",8660597001,8660596996,13.77336772
5817,866184574,8073701751,8073701750,12.35531826
5818,989265269,5542715080,42430673,10.39606266
5819,"[873366692, 833665325]",8133342857,7782187271,10.83654237
5820,566921851,5458524656,5458524659,39.31159122
5821,934479942,9490502656,9490502655,5.056588491
5822,420905130,9696772607,1828749427,41.2063296
5823,989791208,42445664,42445661,85.75367652
5824,385668565,4234425015,42449314,12.45707246
5825,814278018,7588050919,4872429936,16.53276656
5826,628093103,1577501048,42454012,42.08468876
5827,829073006,5007384459,1632878885,8.398240494
5828,496983399,42434946,6350462399,83.54707844
5829,"[495253325, 495253327]",3874681637,3874681635,74.08683188
5830,965833822,42430713,8307463083,11.60758622
5831,36806896,427845226,8261123367,10.49495367
5832,894927967,8318633109,8318633108,10.72366487
5833,871725895,8119462448,4234425052,12.94092315
5834,1031836878,9509176051,3240308273,12.39329743
5835,747908052,4011396596,42442937,13.85457582
5836,1035187238,9535571853,9535571850,13.04392217
5837,893820001,8307463428,8307463427,15.16008536
5838,5669581,42426865,7137281959,47.10218963
5839,871735474,7640871317,7640871294,6.951460774
5840,169381960,2711029280,4918486725,39.78033815
5841,428568010,8264701245,3009534477,22.78341291
5842,"[195743336, 988984235]",42440951,42450426,79.62491251
5843,702648011,6598535231,3974095830,64.9409753
5844,258619239,9354852631,2639531766,6.185474733
5845,734461868,8660596929,6878240311,8.151124725
5846,1021569512,9421942708,9421942702,26.99806821
5847,984084246,4401241777,4401241767,4.888464248
5848,891757982,8288270379,8288270365,7.691036366
5849,"[1038939784, 767683113]",5481859789,42435420,90.74014703
5850,464683341,8119462467,4597668033,5.889813004
5851,702648008,6598535222,6598535219,101.105169
5852,398379300,3670418732,3569749130,7.166146308
5853,607762992,5759126961,5759126952,11.33599168
5854,570146118,5481838621,5481838620,62.69861907
5855,"[1023817133, 833865903]",4379966379,247075502,179.392074
5856,888695640,8262308995,8262308987,3.615327208
5857,"[1030139835, 1021051876]",7964920725,9509151988,63.67916441
5858,"[891757984, 891757978, 891757990]",8288270352,6878240309,155.5461449
5859,420901919,4491359481,8288270360,6.778399624
5860,"[226015248, 226193916]",4290991593,4273797605,23.48510758
5861,936294333,8675870232,8675870231,13.47916695
5862,396444293,8262309020,42445310,7.466884089
5863,1055496973,9698661089,9698661088,11.59057801
5864,823665366,7690154504,7681377446,26.99129597
5865,810614160,7579053788,3927295948,2.295651429
5866,362785950,4011424284,3569749112,14.38538203
5867,954209240,8831647524,7248638332,7.682406254
5868,1021760859,9423683548,9423683547,59.77156077
5869,812949647,42449550,8307463101,261.6121265
5870,22942165,247128814,247128812,23.28730864
5871,5671192,42444055,3569749123,14.88539804
5872,1021536594,9421657726,9421657725,48.12453454
5873,5669669,42427786,5481897724,75.90471825
5874,871725868,8119462490,8119462444,7.261907886
5875,1006530403,9286503619,9286503618,7.543515086
5876,5673323,8751484591,8751484448,8.811474842
5877,934479945,8660596929,5175213295,38.24227402
5878,702543823,8396878496,6597473584,163.5825738
5879,598592965,7640856871,3817760023,14.69885789
5880,708353352,6636032331,8261122525,1.3274939
5881,708353347,6656272035,6656272030,20.31925167
5882,297995662,3019038952,247798299,16.60878546
5883,673228146,6304586880,1478572255,74.69761108
5884,871725873,8119462516,8119462508,7.043238489
5885,834785576,7640856877,7640856864,10.86850792
5886,810630534,7579205552,1288901368,6.088652995
5887,"[458448241, 458448242, 458448234]",1828749425,1828749423,81.08950114
5888,5673492,2280259151,247119974,3.09154352
5889,"[669657393, 669657395, 362785958]",4012935769,3569749133,33.77632863
5890,847002232,7903850297,42444991,12.07485258
5891,888695645,8262309014,8262309007,157.7749107
5892,702647990,6598535167,3944708058,8.068827357
5893,891757999,8288270424,8288270412,12.96981684
5894,"[46518731, 1022790247]",3569749112,3569749119,64.619757
5895,888552470,8261122726,8261122385,2.976743664
5896,623648646,5889481218,5175213306,4.993438787
5897,"[1021536600, 988987065]",9144983241,8288270547,12.94031169
5898,871735479,8119462462,4234425047,8.050890313
5899,222299276,6716668055,42445417,9.801811081
5900,1034356579,9528766919,9528766918,5.26838696
5901,"[838336432, 838336444, 838336431]",7824099662,7824099648,10.2521843
5902,226041012,42445941,42440951,155.8574725
5903,"[421852030, 965836271]",593854257,42453555,139.5168096
5904,"[420890026, 1027189509]",42435702,42435705,77.09189279
5905,46490538,42451674,6321287405,64.00223958
5906,708353352,3270031002,5165644104,12.34345612
5907,464683322,4597668042,42445879,151.427334
5908,1035489415,9538820170,9538820169,31.33340936
5909,888552420,8261122425,8261122417,34.41223619
5910,664660187,6221403710,1581645273,9.824486078
5911,873366705,8133342854,8133342849,10.90894127
5912,487519787,6814895826,4799735130,18.31594302
5913,989265268,5165644093,42430633,12.62500324
5914,795829201,7443617344,7443617343,15.14089653
5915,"[291195833, 5672730, 375471550]",427840998,427840984,288.4455384
5916,1021580416,9422038077,5165644105,63.54707264
5917,"[46492009, 46492034, 36806909, 46482821]",427840965,427804205,346.0968663
5918,458166896,8119462472,8119462458,63.68133855
5919,823665377,7690154528,7690151182,21.460418
5920,297995660,3019038951,3019038950,6.374747498
5921,682278650,8261122843,6856689988,149.4296796
5922,710571391,9177540204,42449971,0.024903508
5923,888695611,8262308872,8262308871,14.79813589
5924,823665363,7690154521,7690154491,40.69020316
5925,496986803,8261122940,8288270402,61.78179973
5926,68506901,247128814,61273004,76.50074962
5927,477873432,4711654710,4711654705,9.30243208
5928,195743297,42455643,42450341,50.35200976
5929,706083612,6634486315,6634486298,21.45632532
5930,458166893,42445908,561042193,147.7179379
5931,362785958,4012935769,3670418730,11.26130672
5932,497165756,42452875,42436703,78.07188162
5933,398399403,8270907198,8270907194,19.451924
5934,389590216,8119462477,3927578071,7.212531763
5935,566921850,5458524652,5458524653,12.24938023
5936,989267827,4872498371,42434827,10.59149828
5937,420499932,42445903,7782216992,72.72248734
5938,226041029,42430352,4549080328,186.65442
5939,273019814,42455735,8261122926,12.97068752
5940,871725908,8119462500,8119462437,9.245249244
5941,"[104911019, 109611892, 727950149, 727950150]",1254408233,1209764886,24.7099621
5942,888552435,8261122522,8261122520,13.39919717
5943,578479862,9019680394,9019680392,20.60438444
5944,113722984,6593121109,1289222429,52.48282701
5945,888552526,8261122932,8261122927,28.12255841
5946,447001272,42436746,42445404,78.48852674
5947,442439747,3360772996,387181476,15.16049895
5948,22904166,246580797,42427494,18.11903048
5949,891758007,8288270444,8288270372,64.05461318
5950,420901924,8262309051,42444954,7.148526368
5951,5670867,4549080329,6814895823,75.37086952
